01/04/21 (05:45:07) | INFO: New instance of bpytop version 1.0.63 started with pid 136545
04/06/21 (04:55:40) | INFO: New instance of bpytop version 1.0.66 started with pid 18291
04/06/21 (04:55:40) | INFO: Loglevel set to DEBUG
04/06/21 (04:55:40) | DEBUG: Using psutil version 5.8.0
04/06/21 (04:55:40) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (04:55:40) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (04:55:40) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (04:55:40) | DEBUG: Collect and draw completed in 0.106713 seconds
04/06/21 (04:55:40) | DEBUG: Init completed in 0.164755 seconds
04/06/21 (04:56:40) | INFO: New instance of bpytop version 1.0.66 started with pid 18634
04/06/21 (04:56:40) | INFO: Loglevel set to DEBUG
04/06/21 (04:56:40) | DEBUG: Using psutil version 5.8.0
04/06/21 (04:56:40) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (04:56:40) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (04:56:40) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (04:56:40) | DEBUG: Collect and draw completed in 0.158716 seconds
04/06/21 (04:56:40) | DEBUG: Init completed in 0.203230 seconds
04/06/21 (04:57:30) | INFO: New instance of bpytop version 1.0.66 started with pid 19005
04/06/21 (04:57:30) | INFO: Loglevel set to DEBUG
04/06/21 (04:57:30) | DEBUG: Using psutil version 5.8.0
04/06/21 (04:57:30) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (04:57:30) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (04:57:31) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (04:57:31) | DEBUG: Collect and draw completed in 0.137026 seconds
04/06/21 (04:57:31) | DEBUG: Init completed in 0.183471 seconds
04/06/21 (05:19:02) | INFO: New instance of bpytop version 1.0.66 started with pid 27405
04/06/21 (05:19:02) | INFO: Loglevel set to DEBUG
04/06/21 (05:19:02) | DEBUG: Using psutil version 5.8.0
04/06/21 (05:19:02) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (05:19:02) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (05:19:02) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (05:19:02) | DEBUG: Collect and draw completed in 0.065050 seconds
04/06/21 (05:19:02) | DEBUG: Init completed in 0.108356 seconds
04/06/21 (15:22:39) | INFO: New instance of bpytop version 1.0.66 started with pid 46878
04/06/21 (15:22:39) | INFO: Loglevel set to DEBUG
04/06/21 (15:22:39) | DEBUG: Using psutil version 5.8.0
04/06/21 (15:22:39) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (15:22:39) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (15:22:39) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (15:22:39) | DEBUG: Collect and draw completed in 0.102331 seconds
04/06/21 (15:22:39) | DEBUG: Init completed in 0.150903 seconds
04/06/21 (15:37:01) | INFO: New instance of bpytop version 1.0.66 started with pid 48826
04/06/21 (15:37:01) | INFO: Loglevel set to DEBUG
04/06/21 (15:37:01) | DEBUG: Using psutil version 5.8.0
04/06/21 (15:37:01) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (15:37:01) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (15:37:01) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (15:37:01) | DEBUG: Collect and draw completed in 0.164241 seconds
04/06/21 (15:37:01) | DEBUG: Init completed in 0.212805 seconds
04/06/21 (16:07:30) | INFO: New instance of bpytop version 1.0.66 started with pid 51850
04/06/21 (16:07:30) | INFO: Loglevel set to DEBUG
04/06/21 (16:07:30) | DEBUG: Using psutil version 5.8.0
04/06/21 (16:07:30) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (16:07:30) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (16:07:30) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (16:07:30) | DEBUG: Collect and draw completed in 0.130772 seconds
04/06/21 (16:07:30) | DEBUG: Init completed in 0.176444 seconds
04/06/21 (16:14:38) | INFO: New instance of bpytop version 1.0.66 started with pid 1955
04/06/21 (16:14:38) | INFO: Loglevel set to DEBUG
04/06/21 (16:14:38) | DEBUG: Using psutil version 5.8.0
04/06/21 (16:14:38) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (16:14:38) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (16:14:38) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (16:14:38) | DEBUG: Collect and draw completed in 0.079031 seconds
04/06/21 (16:14:38) | DEBUG: Init completed in 0.123537 seconds
04/06/21 (16:26:49) | INFO: New instance of bpytop version 1.0.66 started with pid 3289
04/06/21 (16:26:49) | INFO: Loglevel set to DEBUG
04/06/21 (16:26:49) | DEBUG: Using psutil version 5.8.0
04/06/21 (16:26:49) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (16:26:49) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (16:26:49) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (16:26:49) | DEBUG: Collect and draw completed in 0.163112 seconds
04/06/21 (16:26:49) | DEBUG: Init completed in 0.213111 seconds
04/06/21 (20:03:56) | INFO: New instance of bpytop version 1.0.66 started with pid 2323
04/06/21 (20:03:56) | INFO: Loglevel set to DEBUG
04/06/21 (20:03:56) | DEBUG: Using psutil version 5.8.0
04/06/21 (20:03:56) | DEBUG: CMD: /usr/bin/bpytop
04/06/21 (20:03:56) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
04/06/21 (20:03:56) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
04/06/21 (20:03:56) | DEBUG: Collect and draw completed in 0.071144 seconds
04/06/21 (20:03:56) | DEBUG: Init completed in 0.132756 seconds
05/06/21 (03:55:22) | INFO: New instance of bpytop version 1.0.66 started with pid 15971
05/06/21 (03:55:22) | INFO: Loglevel set to DEBUG
05/06/21 (03:55:22) | DEBUG: Using psutil version 5.8.0
05/06/21 (03:55:22) | DEBUG: CMD: /usr/bin/bpytop
05/06/21 (03:55:22) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
05/06/21 (03:55:22) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
05/06/21 (03:55:22) | DEBUG: Collect and draw completed in 0.210875 seconds
05/06/21 (03:55:22) | DEBUG: Init completed in 0.312825 seconds
05/06/21 (03:57:56) | INFO: New instance of bpytop version 1.0.66 started with pid 18488
05/06/21 (03:57:56) | INFO: Loglevel set to DEBUG
05/06/21 (03:57:56) | DEBUG: Using psutil version 5.8.0
05/06/21 (03:57:56) | DEBUG: CMD: /usr/bin/bpytop
05/06/21 (03:57:56) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
05/06/21 (03:57:56) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
05/06/21 (03:57:56) | DEBUG: Collect and draw completed in 0.205534 seconds
05/06/21 (03:57:56) | DEBUG: Init completed in 0.293655 seconds
05/06/21 (17:42:15) | INFO: New instance of bpytop version 1.0.66 started with pid 44617
05/06/21 (17:42:15) | INFO: Loglevel set to DEBUG
05/06/21 (17:42:15) | DEBUG: Using psutil version 5.8.0
05/06/21 (17:42:15) | DEBUG: CMD: /usr/bin/bpytop
05/06/21 (17:42:15) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
05/06/21 (17:42:15) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
05/06/21 (17:42:15) | DEBUG: Collect and draw completed in 0.114622 seconds
05/06/21 (17:42:15) | DEBUG: Init completed in 0.158727 seconds
06/06/21 (23:19:37) | INFO: New instance of bpytop version 1.0.66 started with pid 112347
06/06/21 (23:19:37) | INFO: Loglevel set to DEBUG
06/06/21 (23:19:37) | DEBUG: Using psutil version 5.8.0
06/06/21 (23:19:37) | DEBUG: CMD: /usr/bin/bpytop
06/06/21 (23:19:37) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
06/06/21 (23:19:37) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
06/06/21 (23:19:37) | DEBUG: Collect and draw completed in 0.084903 seconds
06/06/21 (23:19:37) | DEBUG: Init completed in 0.131029 seconds
06/06/21 (23:29:09) | INFO: New instance of bpytop version 1.0.66 started with pid 113232
06/06/21 (23:29:09) | INFO: Loglevel set to DEBUG
06/06/21 (23:29:09) | DEBUG: Using psutil version 5.8.0
06/06/21 (23:29:09) | DEBUG: CMD: /usr/bin/bpytop
06/06/21 (23:29:09) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
06/06/21 (23:29:09) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
06/06/21 (23:29:09) | DEBUG: Collect and draw completed in 0.158594 seconds
06/06/21 (23:29:09) | DEBUG: Init completed in 0.205350 seconds
07/06/21 (12:37:01) | INFO: New instance of bpytop version 1.0.66 started with pid 146774
07/06/21 (12:37:01) | INFO: Loglevel set to DEBUG
07/06/21 (12:37:01) | DEBUG: Using psutil version 5.8.0
07/06/21 (12:37:01) | DEBUG: CMD: /usr/bin/bpytop
07/06/21 (12:37:01) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
07/06/21 (12:37:01) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
07/06/21 (12:37:01) | DEBUG: Collect and draw completed in 0.066678 seconds
07/06/21 (12:37:01) | DEBUG: Init completed in 0.112607 seconds
07/06/21 (15:40:25) | INFO: New instance of bpytop version 1.0.66 started with pid 8985
07/06/21 (15:40:25) | INFO: Loglevel set to DEBUG
07/06/21 (15:40:25) | DEBUG: Using psutil version 5.8.0
07/06/21 (15:40:25) | DEBUG: CMD: /usr/bin/bpytop
07/06/21 (15:40:25) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
07/06/21 (15:40:25) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
07/06/21 (15:40:25) | DEBUG: Collect and draw completed in 0.113150 seconds
07/06/21 (15:40:25) | DEBUG: Init completed in 0.160162 seconds
08/06/21 (07:24:25) | INFO: New instance of bpytop version 1.0.66 started with pid 68747
08/06/21 (07:24:25) | INFO: Loglevel set to DEBUG
08/06/21 (07:24:25) | DEBUG: Using psutil version 5.8.0
08/06/21 (07:24:25) | DEBUG: CMD: /usr/bin/bpytop
08/06/21 (07:24:25) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1335, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
08/06/21 (07:24:25) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
08/06/21 (07:24:25) | DEBUG: Collect and draw completed in 0.090022 seconds
08/06/21 (07:24:25) | DEBUG: Init completed in 0.125090 seconds
08/06/21 (12:57:51) | INFO: New instance of bpytop version 1.0.67 started with pid 134790
08/06/21 (12:57:51) | INFO: Loglevel set to DEBUG
08/06/21 (12:57:51) | DEBUG: Using psutil version 5.8.0
08/06/21 (12:57:51) | DEBUG: CMD: /usr/bin/bpytop
08/06/21 (12:57:51) | INFO: Config file version and bpytop version missmatch, will be recreated on exit!
08/06/21 (12:57:51) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1337, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
08/06/21 (12:57:51) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
08/06/21 (12:57:51) | DEBUG: Collect and draw completed in 0.113633 seconds
08/06/21 (12:57:51) | DEBUG: Init completed in 0.155443 seconds
08/06/21 (13:49:36) | INFO: New instance of bpytop version 1.0.67 started with pid 139475
08/06/21 (13:49:36) | INFO: Loglevel set to DEBUG
08/06/21 (13:49:36) | DEBUG: Using psutil version 5.8.0
08/06/21 (13:49:36) | DEBUG: CMD: /usr/bin/bpytop
08/06/21 (13:49:36) | INFO: Config file version and bpytop version missmatch, will be recreated on exit!
08/06/21 (13:49:36) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1337, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
08/06/21 (13:49:36) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
08/06/21 (13:49:36) | DEBUG: Collect and draw completed in 0.155663 seconds
08/06/21 (13:49:36) | DEBUG: Init completed in 0.199169 seconds
08/06/21 (16:58:29) | INFO: New instance of bpytop version 1.0.67 started with pid 161532
08/06/21 (16:58:29) | INFO: Loglevel set to DEBUG
08/06/21 (16:58:29) | DEBUG: Using psutil version 5.8.0
08/06/21 (16:58:29) | DEBUG: CMD: /usr/bin/bpytop
08/06/21 (16:58:29) | INFO: Config file version and bpytop version missmatch, will be recreated on exit!
08/06/21 (16:58:29) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1337, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
08/06/21 (16:58:29) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
08/06/21 (16:58:29) | DEBUG: Collect and draw completed in 0.166502 seconds
08/06/21 (16:58:29) | DEBUG: Init completed in 0.210956 seconds
09/06/21 (08:46:07) | INFO: New instance of bpytop version 1.0.67 started with pid 180661
09/06/21 (08:46:07) | INFO: Loglevel set to DEBUG
09/06/21 (08:46:07) | DEBUG: Using psutil version 5.8.0
09/06/21 (08:46:07) | DEBUG: CMD: /usr/bin/bpytop
09/06/21 (08:46:07) | INFO: Config file version and bpytop version missmatch, will be recreated on exit!
09/06/21 (08:46:07) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1337, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
09/06/21 (08:46:07) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
09/06/21 (08:46:07) | DEBUG: Collect and draw completed in 0.058858 seconds
09/06/21 (08:46:07) | DEBUG: Init completed in 0.101483 seconds
11/06/21 (14:39:40) | INFO: New instance of bpytop version 1.0.67 started with pid 54709
11/06/21 (14:39:40) | INFO: Loglevel set to DEBUG
11/06/21 (14:39:40) | DEBUG: Using psutil version 5.8.0
11/06/21 (14:39:40) | DEBUG: CMD: /usr/bin/bpytop
11/06/21 (14:39:40) | INFO: Config file version and bpytop version missmatch, will be recreated on exit!
11/06/21 (14:39:40) | ERROR: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
Traceback (most recent call last):
  File "/usr/bin/bpytop", line 1337, in refresh
    for f in os.listdir(d):
FileNotFoundError: [Errno 2] No such file or directory: '/home/necronzero/.config/bpytop/themes'
11/06/21 (14:39:40) | DEBUG: new fstab_filter set : ['/tmp', '/', '/boot']
11/06/21 (14:39:40) | DEBUG: Collect and draw completed in 0.140453 seconds
11/06/21 (14:39:40) | DEBUG: Init completed in 0.190849 seconds
12/06/21 (13:39:12) | INFO: New instance of bpytop version 1.0.67 started with pid 103390
12/06/21 (13:39:12) | INFO: Loglevel set to DEBUG
12/06/21 (13:39:12) | DEBUG: Using psutil version 5.8.0
